FIPS,2010 RR,2011 RR,2012 RR,2013 RR,2014 RR,2015 RR,2016 RR,2017 RR,2018 RR,2019 RR,2020 RR,2021 RR,2022 RR
01001,0.8940971435967761,0.4526576644942613,0.28315225814927225,0.15987542500514096,0.47007746408114953,0.20404258174551532,0.2962721291076776,0.2279279498729566,0.19372678708351979,0.26656542426231555,0.22778535541821907,0.45286573573802613,0.8177571874858296
01003,1.1569714398992765,0.9775884014707994,1.3637224973567654,0.8175447869581072,1.2899958154481255,1.3052542123175241,0.7795565112370109,0.5895488723801524,0.6249879261689433,0.5634223740089853,0.9811193678515141,1.1327804832032125,0.9309521591916871
01005,0.06328455281356492,0.10346460902725972,0.0,0.09374513557119629,0.07132678284468309,0.0,0.07521144958479636,0.047349594474626416,0.0,0.4506446945133901,0.26277432850753796,0.37800425697316875,0.3040967618260062
01007,1.2478415670161904,0.6162230390594146,0.6956362233991581,0.8298987970721408,0.9802337870940734,0.7543392416046324,0.6733457479719944,0.7353113494883161,0.7091958009565035,0.6682776545317491,0.7101333415781156,0.8102291734632713,1.02273186598022
01009,1.4157890340983432,1.7733529679598707,2.24991253772665,1.6321827480070301,1.4122703003247252,1.1791187981475688,1.2328579506264594,1.4404489377918213,0.8415919971542857,0.8057545778838175,0.6787146718652577,0.8348749277891503,0.7712554693796395
01011,0.0,0.4625476638865728,0.33748688065899746,0.0,0.28530713137873237,0.20466089259928963,0.331336926549238,0.0,0.0,0.8048225309458374,0.44485980070705483,0.0,0.5460892553917718
01013,0.0,1.8943152682196815,0.0,0.0,1.047484753776203,0.293079344689013,0.0,0.8030862592265068,0.0,0.1463313692628795,0.442360588343532,0.8767727101431446,1.0328276337269586
01015,1.4368838850361985,0.9037937906204747,1.1111812941425494,1.435245292659788,1.1133771150708152,1.0696777770295198,0.6652147804493138,1.2543000418670642,0.72428507331728,0.8202013054225095,0.9125695430234607,0.8234762664134312,1.4794888734311529
01017,0.3999908273985577,1.2529868460874762,0.6022725058472359,0.2412665504623036,0.7574225035411586,0.47733597911375114,0.7485571975567908,0.6587164172499497,0.31638796885499465,0.3280805221690038,0.6462249111394616,0.6109066353527249,0.43320021604187603
01019,1.5529055651944008,0.9342245579814332,1.3422947589022256,1.5507916225498672,1.042729634919891,1.2180723819353492,0.7902284061105295,1.2403736905509977,1.0056269902375674,0.7945700146280561,0.9018586328940773,0.825940841846019,0.8697656879993317
01021,2.044577860130558,0.5591653502576168,0.6060988877141179,0.5145081859256355,0.5373284307632793,0.4068485417834821,0.44008861716509223,0.3931873188236135,0.4346683941346311,0.44738253023045976,0.2774125723510285,0.8166986839738145,0.9333996180393812
01023,0.38538669982619655,0.0,0.23111346475967626,0.5726447041093231,0.0,0.3666583362881533,0.0,0.0,0.0,0.021903103042532925,0.0,0.3441163447750852,0.5262036522542561
01025,0.5598248902738435,0.24420690807169387,0.5234490393894654,0.5479366838812558,0.946268652406129,0.43529084105709936,0.1951432205443365,0.17500781487190348,0.3913475799375626,0.2013221386037069,0.32703978928383803,0.46950161990799444,0.9474725064136229
01027,0.0,0.0,0.925984411785458,0.0,0.0,0.0,0.730770706100927,0.9683456281771637,0.48772422275800714,0.1761568712782435,0.34239209380262076,0.35921186929968607,0.42249258358321395
